Data,Sistema_Operacional,Processador,Cores,Threads,RAM_GB,Cenario,N_Execucao,Tempo_s,Status,Media_Cenario
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,11,0.2326,Encontrado,2.9223
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,12,0.245,Encontrado,2.8585
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,13,0.238,Encontrado,2.7976
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,14,0.2402,Encontrado,2.7395
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,15,0.232,Encontrado,2.6838
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,16,0.2434,Encontrado,2.6307
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,17,0.2351,Encontrado,2.5797
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,18,0.2395,Encontrado,2.531
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,19,0.2324,Encontrado,2.4841
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,20,0.2324,Encontrado,2.439
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,21,0.2376,Encontrado,2.3959
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,22,0.2369,Encontrado,2.3543
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,23,0.2405,Encontrado,2.3145
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,24,0.2406,Encontrado,2.2761
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,25,0.2314,Encontrado,2.2389
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,26,0.2329,Encontrado,2.2031
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,27,0.236,Encontrado,2.1686
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,28,0.2375,Encontrado,2.1353
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,29,0.2455,Encontrado,2.1032
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Processos,30,0.2399,Encontrado,2.0722
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,1,0.6098,Encontrado,2.0482
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,2,1.9358,Encontrado,2.0464
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,3,0.0312,Encontrado,2.0144
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,4,0.0261,Encontrado,1.9833
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,5,0.944,Encontrado,1.9673
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,6,0.0718,Encontrado,1.9386
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,7,0.016,Encontrado,1.9099
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,8,0.0261,Encontrado,1.8822
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,9,0.021,Encontrado,1.8552
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,10,0.2696,Encontrado,1.8326
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,11,0.0261,Encontrado,1.8072
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,12,0.0159,Encontrado,1.7823
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,13,0.0361,Encontrado,1.7584
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,14,0.5087,Encontrado,1.7415
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,15,0.8849,Encontrado,1.73
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,16,0.0261,Encontrado,1.7076
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,17,0.0261,Encontrado,1.6858
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,18,0.0262,Encontrado,1.6645
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,19,0.0211,Encontrado,1.6437
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,20,0.0106,Encontrado,1.6233
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,21,0.0158,Encontrado,1.6034
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,22,0.021,Encontrado,1.5841
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,23,0.0312,Encontrado,1.5654
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,24,0.0312,Encontrado,1.5472
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,25,0.0262,Encontrado,1.5293
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,26,0.0312,Encontrado,1.5119
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,27,0.3863,Encontrado,1.4989
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,28,0.026,Encontrado,1.4822
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,29,0.0261,Encontrado,1.4658
14-04-2026 22:00:07,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,4 Threads,30,0.0261,Encontrado,1.4498
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,1,3.7074,Encontrado,3.7074
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,2,3.9109,Encontrado,3.8092
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,3,3.9006,Encontrado,3.8396
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,4,3.8928,Encontrado,3.8529
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,5,3.8822,Encontrado,3.8588
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,6,3.8902,Encontrado,3.864
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,7,3.8916,Encontrado,3.868
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,8,3.8904,Encontrado,3.8708
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,9,3.889,Encontrado,3.8728
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,10,3.8773,Encontrado,3.8732
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,11,3.8964,Encontrado,3.8754
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,12,3.8899,Encontrado,3.8766
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,13,3.8708,Encontrado,3.8761
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,14,3.8801,Encontrado,3.8764
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,15,3.869,Encontrado,3.8759
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,16,3.8971,Encontrado,3.8772
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,17,3.8801,Encontrado,3.8774
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,18,3.8739,Encontrado,3.8772
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,19,3.8757,Encontrado,3.8771
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,20,3.8686,Encontrado,3.8767
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,21,3.8867,Encontrado,3.8772
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,22,3.877,Encontrado,3.8772
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,23,3.8558,Encontrado,3.8762
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,24,3.883,Encontrado,3.8765
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,25,3.8744,Encontrado,3.8764
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,26,3.8736,Encontrado,3.8763
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,27,3.8692,Encontrado,3.8761
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,28,3.8658,Encontrado,3.8757
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,29,3.8642,Encontrado,3.8753
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,Sequencial,30,3.8684,Encontrado,3.8751
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,1,0.22,Encontrado,3.7572
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,2,0.1784,Encontrado,3.6453
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,3,0.1767,Encontrado,3.5402
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,4,0.2087,Encontrado,3.4422
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,5,0.1815,Encontrado,3.3491
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,6,0.1811,Encontrado,3.2611
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,7,0.1698,Encontrado,3.1775
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,8,0.1756,Encontrado,3.0985
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,9,0.1722,Encontrado,3.0235
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,10,0.1879,Encontrado,2.9526
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,11,0.1788,Encontrado,2.8849
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,12,0.1726,Encontrado,2.8204
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,13,0.1791,Encontrado,2.7589
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,14,0.1797,Encontrado,2.7003
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,15,0.1733,Encontrado,2.6442
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,16,0.1723,Encontrado,2.5904
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,17,0.1738,Encontrado,2.539
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,18,0.1811,Encontrado,2.4899
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,19,0.172,Encontrado,2.4426
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,20,0.1737,Encontrado,2.3972
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,21,0.1825,Encontrado,2.3538
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,22,0.172,Encontrado,2.3118
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,23,0.1844,Encontrado,2.2717
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,24,0.208,Encontrado,2.2335
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,25,0.1785,Encontrado,2.1961
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,26,0.173,Encontrado,2.16
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,27,0.1682,Encontrado,2.125
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,28,0.1854,Encontrado,2.0916
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,29,0.1712,Encontrado,2.059
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Processos,30,0.1787,Encontrado,2.0277
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,1,0.0109,Encontrado,1.9946
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,2,0.0054,Encontrado,1.9626
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,3,0.0106,Encontrado,1.9316
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,4,0.0054,Encontrado,1.9015
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,5,0.0104,Encontrado,1.8724
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,6,0.0054,Encontrado,1.8441
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,7,0.0105,Encontrado,1.8167
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,8,0.0056,Encontrado,1.7901
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,9,0.0054,Encontrado,1.7642
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,10,0.0106,Encontrado,1.7392
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,11,0.0105,Encontrado,1.7148
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,12,0.0054,Encontrado,1.6911
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,13,0.0105,Encontrado,1.6681
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,14,0.0055,Encontrado,1.6456
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,15,0.0106,Encontrado,1.6238
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,16,0.0055,Encontrado,1.6025
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,17,0.0105,Encontrado,1.5818
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,18,0.0105,Encontrado,1.5617
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,19,0.0105,Encontrado,1.5421
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,20,0.0105,Encontrado,1.5229
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,21,0.0105,Encontrado,1.5042
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,22,0.0054,Encontrado,1.486
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,23,0.0105,Encontrado,1.4682
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,24,0.0054,Encontrado,1.4508
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,25,0.0054,Encontrado,1.4338
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,26,0.0054,Encontrado,1.4172
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,27,0.0053,Encontrado,1.4009
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,28,0.0106,Encontrado,1.3851
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,29,0.0105,Encontrado,1.3697
14-04-2026 21:02:45,Fedora Linux 43,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz,2,4,15.5,2 Threads,30,0.0106,Encontrado,1.3546
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,1,9.5557,Não Encontrado,9.5557
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,2,9.848,Não Encontrado,9.7018
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,3,9.8551,Não Encontrado,9.7529
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,4,10.7075,Não Encontrado,9.9916
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,5,9.9526,Não Encontrado,9.9838
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,6,9.2254,Não Encontrado,9.8574
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,7,9.0667,Não Encontrado,9.7444
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,8,8.7463,Não Encontrado,9.6197
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,9,9.2977,Não Encontrado,9.5839
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,10,9.3453,Não Encontrado,9.56
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,11,9.1554,Não Encontrado,9.5232
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,12,9.0434,Não Encontrado,9.4833
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,13,8.9892,Não Encontrado,9.4453
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,14,9.2897,Não Encontrado,9.4341
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,15,8.8525,Não Encontrado,9.3954
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,16,9.6799,Não Encontrado,9.4131
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,17,9.6988,Não Encontrado,9.4299
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,18,10.4509,Não Encontrado,9.4867
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,19,10.0463,Não Encontrado,9.5161
15-04-2026 22:22:36,Windows 11 (v10.0.26200),Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,4,8,15.85,Sequencial,20,9.9382,Não Encontrado,9.5372
